iter	Passed	Remaining
6367	12580	7175
6368	12582	7173
6369	12584	7171
6370	12587	7169
6371	12588	7167
6372	12590	7165
6373	12592	7163
6374	12595	7162
6375	12597	7160
6376	12598	7157
6377	12601	7156
6378	12604	7154
6379	12605	7152
6380	12607	7150
6381	12610	7148
6382	12611	7146
6383	12613	7144
6384	12615	7142
6385	12616	7140
6386	12617	7137
6387	12620	7136
6388	12624	7135
6389	12627	7133
6390	12628	7131
6391	12630	7129
6392	12632	7127
6393	12633	7125
6394	12635	7123
6395	12637	7120
6396	12638	7118
6397	12645	7119
6398	12647	7117
6399	12649	7115
6400	12650	7112
6401	12652	7110
6402	12654	7108
6403	12655	7106
6404	12657	7104
6405	12658	7102
6406	12660	7099
6407	12661	7097
6408	12663	7095
6409	12665	7093
6410	12666	7091
6411	12668	7088
6412	12669	7086
6413	12671	7084
6414	12673	7082
6415	12675	7080
6416	12677	7078
6417	12679	7076
6418	12681	7074
6419	12682	7072
6420	12684	7070
6421	12685	7067
6422	12688	7066
6423	12689	7063
6424	12691	7061
6425	12692	7059
6426	12693	7057
6427	12695	7054
6428	12696	7052
6429	12698	7050
6430	12700	7048
6431	12702	7046
6432	12703	7044
6433	12705	7041
6434	12707	7039
6435	12708	7037
6436	12709	7035
6437	12711	7033
6438	12713	7031
6439	12715	7029
6440	12716	7026
6441	12718	7024
6442	12719	7022
6443	12721	7020
6444	12723	7018
6445	12725	7016
6446	12726	7013
6447	12728	7011
6448	12730	7009
6449	12732	7007
6450	12733	7005
6451	12735	7003
6452	12736	7001
6453	12738	6998
6454	12739	6996
6455	12741	6994
6456	12743	6992
6457	12744	6990
6458	12746	6987
6459	12748	6985
6460	12749	6983
6461	12750	6981
6462	12752	6979
6463	12754	6976
6464	12756	6974
6465	12757	6972
6466	12759	6970
6467	12760	6968
6468	12762	6966
6469	12764	6964
6470	12765	6961
6471	12767	6959
6472	12768	6957
6473	12770	6955
6474	12771	6952
6475	12773	6950
6476	12774	6948
6477	12776	6946
6478	12777	6943
6479	12779	6941
6480	12780	6939
6481	12782	6937
6482	12783	6935
6483	12785	6933
6484	12788	6931
6485	12789	6929
6486	12792	6927
6487	12794	6925
6488	12796	6923
6489	12797	6921
6490	12799	6919
6491	12801	6917
6492	12803	6915
6493	12804	6912
6494	12806	6910
6495	12807	6908
6496	12809	6906
6497	12810	6904
6498	12812	6902
6499	12813	6899
6500	12815	6897
6501	12816	6895
6502	12819	6893
6503	12840	6902
6504	12847	6902
6505	12851	6901
6506	12853	6899
6507	12854	6897
6508	12856	6895
6509	12860	6894
6510	12861	6892
6511	12863	6889
6512	12864	6887
6513	12865	6885
6514	12869	6884
6515	12871	6882
6516	12873	6880
6517	12881	6881
6518	12902	6889
6519	12903	6887
6520	12906	6885
6521	12909	6884
6522	12910	6882
6523	12913	6880
6524	12917	6879
6525	12918	6877
6526	12920	6875
6527	12922	6872
6528	12925	6871
6529	12926	6869
6530	12928	6867
6531	12930	6865
6532	12932	6863
6533	12933	6860
6534	12934	6858
6535	12936	6856
6536	12937	6853
6537	12939	6851
6538	12940	6849
6539	12942	6847
6540	12944	6845
6541	12945	6842
6542	12946	6840
6543	12948	6838
6544	12949	6835
6545	12951	6833
6546	12952	6831
6547	12954	6829
6548	12956	6827
6549	12957	6824
6550	12959	6822
6551	12960	6820
6552	12961	6818
6553	12963	6815
6554	12964	6813
6555	12966	6811
6556	12968	6809
6557	12970	6807
6558	12972	6805
6559	12973	6803
6560	12974	6800
6561	12977	6799
6562	12978	6796
6563	12980	6794
6564	12982	6792
6565	12983	6790
6566	12985	6788
6567	12986	6785
6568	12988	6783
6569	12990	6781
6570	12991	6779
6571	12992	6777
6572	12994	6775
6573	12996	6772
6574	12997	6770
6575	12999	6768
6576	13001	6766
6577	13003	6764
6578	13005	6762
6579	13006	6760
6580	13008	6758
6581	13009	6755
6582	13011	6753
6583	13012	6751
6584	13015	6749
6585	13016	6747
6586	13017	6745
6587	13019	6743
6588	13021	6740
6589	13023	6738
6590	13024	6736
6591	13026	6734
6592	13028	6732
6593	13030	6730
6594	13032	6728
6595	13034	6726
6596	13036	6724
6597	13037	6722
6598	13039	6720
6599	13040	6717
6600	13042	6715
6601	13043	6713
6602	13045	6711
6603	13046	6709
6604	13047	6706
6605	13050	6704
6606	13052	6703
6607	13054	6701
6608	13056	6699
6609	13058	6696
6610	13059	6694
6611	13060	6692
6612	13062	6690
6613	13064	6688
6614	13066	6686
6615	13067	6683
6616	13069	6681
6617	13070	6679
6618	13072	6677
6619	13073	6675
6620	13075	6672
6621	13077	6671
6622	13080	6669
6623	13081	6667
6624	13083	6664
6625	13084	6662
6626	13086	6660
6627	13088	6658
6628	13089	6656
6629	13091	6654
6630	13096	6654
6631	13098	6652
6632	13100	6649
6633	13106	6650
6634	13115	6651
6635	13116	6649
6636	13118	6647
6637	13123	6646
6638	13124	6644
6639	13126	6642
6640	13127	6639
6641	13129	6637
6642	13130	6635
6643	13132	6633
6644	13134	6631
6645	13135	6628
6646	13137	6627
6647	13139	6624
6648	13141	6623
6649	13143	6620
6650	13144	6618
6651	13146	6616
6652	13147	6614
6653	13149	6612
6654	13151	6610
6655	13153	6608
6656	13154	6606
6657	13156	6603
6658	13158	6602
6659	13159	6599
6660	13161	6597
6661	13162	6595
6662	13164	6593
6663	13165	6590
6664	13167	6588
6665	13168	6586
6666	13170	6584
6667	13172	6582
6668	13174	6580
6669	13176	6578
6670	13178	6576
6671	13180	6574
6672	13182	6572
6673	13183	6570
6674	13185	6568
6675	13186	6565
6676	13188	6563
6677	13190	6561
6678	13192	6559
6679	13194	6557
6680	13195	6555
6681	13197	6553
6682	13199	6551
6683	13201	6549
6684	13202	6547
6685	13204	6544
6686	13206	6542
6687	13207	6540
6688	13209	6538
6689	13210	6536
6690	13211	6533
6691	13213	6531
6692	13215	6529
6693	13216	6527
6694	13218	6525
6695	13219	6522
6696	13220	6520
6697	13222	6518
6698	13224	6516
6699	13225	6514
6700	13227	6512
6701	13228	6509
6702	13230	6507
6703	13232	6505
6704	13234	6503
6705	13235	6501
6706	13238	6499
6707	13239	6497
6708	13241	6495
6709	13243	6493
6710	13244	6491
6711	13246	6489
6712	13248	6486
6713	13250	6485
6714	13251	6482
6715	13253	6480
6716	13255	6478
6717	13257	6476
6718	13258	6474
6719	13260	6472
6720	13261	6470
6721	13263	6467
6722	13264	6465
6723	13266	6463
6724	13267	6461
6725	13269	6459
6726	13271	6457
6727	13272	6454
6728	13274	6452
6729	13277	6451
6730	13278	6449
6731	13280	6446
6732	13281	6444
6733	13283	6442
6734	13285	6440
6735	13287	6438
6736	13288	6436
6737	13290	6434
6738	13292	6432
6739	13296	6431
6740	13298	6429
6741	13299	6426
6742	13301	6424
6743	13302	6422
6744	13304	6420
6745	13305	6418
6746	13307	6416
6747	13309	6413
6748	13310	6411
6749	13311	6409
6750	13313	6407
6751	13315	6405
6752	13316	6402
6753	13318	6400
6754	13319	6398
6755	13320	6396
6756	13322	6393
6757	13323	6391
6758	13326	6390
6759	13327	6387
6760	13328	6385
6761	13330	6383
6762	13331	6381
6763	13333	6379
6764	13335	6376
6765	13336	6374
6766	13337	6372
6767	13339	6370
6768	13341	6368
6769	13343	6366
6770	13344	6363
6771	13345	6361
6772	13347	6359
6773	13348	6357
6774	13350	6354
6775	13352	6353
6776	13353	6350
6777	13355	6348
6778	13357	6346
6779	13358	6344
6780	13359	6341
6781	13360	6339
6782	13362	6337
6783	13363	6335
6784	13365	6333
6785	13366	6330
6786	13368	6328
6787	13369	6326
6788	13371	6324
6789	13374	6322
6790	13375	6320
6791	13376	6318
6792	13378	6316
6793	13380	6313
6794	13381	6311
6795	13384	6310
6796	13385	6307
6797	13388	6306
6798	13390	6304
6799	13391	6301
6800	13392	6299
6801	13394	6297
6802	13395	6295
6803	13397	6292
6804	13398	6290
6805	13400	6288
6806	13402	6286
6807	13403	6284
6808	13405	6282
6809	13407	6280
6810	13408	6278
6811	13410	6276
6812	13412	6273
6813	13413	6271
6814	13415	6269
6815	13416	6267
6816	13418	6265
6817	13420	6263
6818	13421	6261
6819	13424	6259
6820	13425	6257
6821	13427	6255
6822	13430	6253
6823	13431	6251
6824	13433	6249
6825	13434	6246
6826	13436	6244
6827	13437	6242
6828	13439	6240
6829	13440	6238
6830	13442	6236
6831	13443	6233
6832	13445	6231
6833	13447	6229
6834	13448	6227
6835	13450	6225
6836	13452	6223
6837	13454	6221
6838	13455	6219
6839	13456	6216
6840	13458	6214
6841	13460	6212
6842	13462	6210
6843	13464	6208
6844	13465	6206
6845	13467	6204
6846	13470	6202
6847	13471	6200
6848	13474	6199
6849	13477	6197
6850	13479	6195
6851	13480	6193
6852	13481	6191
6853	13483	6188
6854	13484	6186
6855	13486	6184
6856	13488	6182
6857	13489	6180
6858	13491	6178
6859	13493	6176
6860	13495	6174
6861	13496	6171
6862	13498	6169
6863	13499	6167
6864	13501	6165
6865	13502	6163
6866	13503	6160
6867	13505	6158
6868	13506	6156
6869	13508	6154
6870	13510	6152
6871	13511	6150
6872	13512	6147
6873	13514	6145
6874	13516	6143
6875	13517	6141
6876	13518	6139
6877	13520	6137
6878	13522	6135
6879	13523	6132
6880	13525	6130
6881	13527	6128
6882	13528	6126
6883	13530	6124
6884	13532	6122
6885	13535	6120
6886	13536	6118
6887	13537	6116
6888	13539	6114
6889	13541	6112
6890	13543	6110
6891	13544	6108
6892	13546	6106
6893	13549	6104
6894	13551	6102
6895	13553	6100
6896	13554	6098
6897	13556	6096
6898	13558	6094
6899	13559	6092
6900	13561	6089
6901	13562	6087
6902	13564	6085
6903	13572	6086
6904	13573	6084
6905	13575	6081
6906	13576	6079
6907	13577	6077
6908	13579	6075
6909	13580	6073
6910	13582	6070
6911	13583	6068
6912	13584	6066
6913	13586	6064
6914	13587	6061
6915	13589	6059
6916	13591	6057
6917	13593	6055
6918	13594	6053
6919	13596	6051
6920	13598	6049
6921	13600	6047
6922	13602	6045
6923	13603	6043
6924	13605	6041
6925	13606	6039
6926	13608	6037
6927	13609	6034
6928	13611	6032
6929	13613	6030
6930	13615	6028
6931	13617	6026
6932	13618	6024
6933	13620	6022
6934	13621	6020
6935	13623	6018
6936	13625	6016
6937	13627	6014
6938	13628	6012
6939	13630	6010
6940	13632	6007
6941	13634	6006
6942	13636	6004
6943	13638	6002
6944	13639	5999
6945	13641	5997
6946	13642	5995
6947	13643	5993
6948	13645	5991
6949	13647	5989
6950	13648	5986
6951	13650	5984
6952	13651	5982
6953	13653	5980
6954	13656	5978
6955	13657	5976
6956	13658	5974
6957	13660	5972
6958	13661	5970
6959	13664	5968
6960	13665	5966
6961	13666	5963
6962	13668	5961
6963	13669	5959
6964	13671	5957
6965	13674	5955
6966	13675	5953
6967	13676	5951
6968	13678	5949
6969	13680	5947
6970	13681	5944
6971	13682	5942
6972	13684	5940
6973	13685	5938
6974	13687	5935
6975	13688	5933
6976	13689	5931
6977	13691	5929
6978	13692	5927
6979	13694	5925
6980	13696	5923
6981	13697	5920
6982	13699	5918
6983	13700	5916
6984	13702	5914
6985	13703	5912
6986	13705	5910
6987	13706	5908
6988	13708	5906
6989	13710	5903
6990	13712	5901
6991	13713	5899
6992	13715	5897
6993	13716	5895
6994	13718	5893
6995	13719	5891
6996	13721	5889
6997	13723	5887
6998	13724	5884
6999	13727	5883
7000	13728	5880
7001	13730	5878
7002	13731	5876
7003	13733	5874
7004	13734	5872
7005	13736	5870
7006	13737	5868
7007	13740	5866
7008	13743	5864
7009	13745	5862
7010	13746	5860
7011	13748	5858
7012	13750	5856
7013	13752	5854
7014	13753	5852
7015	13755	5850
7016	13757	5848
7017	13758	5846
7018	13760	5844
7019	13762	5842
7020	13764	5840
7021	13766	5838
7022	13767	5835
7023	13769	5833
7024	13770	5831
7025	13772	5829
7026	13774	5827
7027	13775	5825
7028	13777	5823
7029	13780	5821
7030	13781	5819
7031	13783	5817
7032	13785	5815
7033	13786	5813
7034	13788	5811
7035	13790	5809
7036	13791	5807
7037	13793	5805
7038	13795	5803
7039	13797	5801
7040	13800	5799
7041	13801	5797
7042	13802	5795
7043	13804	5792
7044	13806	5790
7045	13807	5788
7046	13808	5786
7047	13809	5784
7048	13811	5782
7049	13813	5779
7050	13815	5777
7051	13816	5775
7052	13818	5773
7053	13820	5771
7054	13822	5769
7055	13824	5767
7056	13825	5765
7057	13828	5764
7058	13830	5762
7059	13831	5759
7060	13833	5757
7061	13835	5755
7062	13836	5753
7063	13838	5751
7064	13839	5749
7065	13841	5747
7066	13842	5745
7067	13844	5742
7068	13845	5740
7069	13846	5738
7070	13848	5736
7071	13850	5734
7072	13852	5732
7073	13853	5730
7074	13855	5728
7075	13857	5726
7076	13858	5724
7077	13860	5721
7078	13861	5719
7079	13863	5717
7080	13864	5715
7081	13866	5713
7082	13867	5711
7083	13869	5709
7084	13871	5706
7085	13872	5704
7086	13873	5702
7087	13875	5700
7088	13877	5698
7089	13879	5696
7090	13880	5694
7091	13882	5692
7092	13883	5690
7093	13885	5687
7094	13886	5685
7095	13888	5683
7096	13889	5681
7097	13891	5679
7098	13892	5677
7099	13893	5674
7100	13895	5672
7101	13897	5670
7102	13899	5668
7103	13900	5666
7104	13902	5664
7105	13903	5662
7106	13905	5660
7107	13906	5658
7108	13908	5656
7109	13910	5654
7110	13912	5652
7111	13914	5650
7112	13915	5648
7113	13917	5646
7114	13920	5644
7115	13921	5642
7116	13923	5640
7117	13925	5638
7118	13926	5635
7119	13928	5633
7120	13929	5631
7121	13930	5629
7122	13932	5627
7123	13933	5625
7124	13935	5623
7125	13936	5620
7126	13938	5618
7127	13939	5616
7128	13941	5614
7129	13942	5612
7130	13944	5610
7131	13946	5608
7132	13948	5606
7133	13950	5604
7134	13952	5602
7135	13953	5600
7136	13954	5598
7137	13956	5595
7138	13957	5593
7139	13959	5591
7140	13961	5589
7141	13963	5587
7142	13964	5585
7143	13967	5583
7144	13968	5581
7145	13970	5579
7146	13971	5577
7147	13972	5575
7148	13974	5572
7149	13976	5570
7150	13977	5568
7151	13980	5567
7152	13982	5565
7153	13983	5563
7154	13985	5560
7155	13987	5558
7156	13988	5556
7157	13990	5554
7158	13992	5552
7159	13993	5550
7160	13995	5548
7161	13996	5546
7162	13998	5544
7163	14000	5542
7164	14001	5540
7165	14003	5537
7166	14005	5536
7167	14007	5534
7168	14009	5532
7169	14011	5530
7170	14012	5528
7171	14014	5525
7172	14015	5523
7173	14018	5522
7174	14019	5519
7175	14020	5517
7176	14022	5515
7177	14024	5513
7178	14025	5511
7179	14026	5509
7180	14028	5507
7181	14030	5505
7182	14032	5503
7183	14034	5501
7184	14035	5498
7185	14036	5496
7186	14039	5494
7187	14040	5492
7188	14041	5490
7189	14044	5488
7190	14045	5486
7191	14047	5484
7192	14049	5482
7193	14051	5480
7194	14052	5478
7195	14054	5476
7196	14056	5474
7197	14067	5476
7198	14098	5485
7199	14100	5483
7200	14102	5481
7201	14104	5479
7202	14106	5477
7203	14108	5475
7204	14109	5473
7205	14110	5471
7206	14112	5469
7207	14113	5466
7208	14115	5464
7209	14116	5462
7210	14117	5460
7211	14119	5458
7212	14122	5456
7213	14124	5454
7214	14125	5452
7215	14127	5450
7216	14132	5449
7217	14133	5447
7218	14135	5445
7219	14137	5443
7220	14139	5441
7221	14140	5439
7222	14141	5437
7223	14143	5434
7224	14145	5432
7225	14147	5431
7226	14149	5429
7227	14150	5426
7228	14154	5425
7229	14157	5423
7230	14168	5425
7231	14173	5424
7232	14176	5423
7233	14178	5421
7234	14181	5419
7235	14192	5421
7236	14193	5419
7237	14198	5418
7238	14204	5417
7239	14208	5416
7240	14209	5414
7241	14211	5412
7242	14213	5410
7243	14215	5408
7244	14216	5406
7245	14218	5404
7246	14220	5401
7247	14221	5399
7248	14222	5397
7249	14224	5395
7250	14226	5393
7251	14227	5391
7252	14228	5389
7253	14230	5386
7254	14231	5384
7255	14233	5382
7256	14235	5380
7257	14237	5378
7258	14239	5376
7259	14240	5374
7260	14241	5372
7261	14243	5370
7262	14244	5367
7263	14245	5365
7264	14248	5364
7265	14250	5361
7266	14251	5359
7267	14253	5357
7268	14255	5355
7269	14256	5353
7270	14258	5351
7271	14260	5349
7272	14262	5347
7273	14264	5345
7274	14270	5345
7275	14272	5343
7276	14273	5340
7277	14275	5338
7278	14276	5336
7279	14278	5334
7280	14279	5332
7281	14280	5330
7282	14281	5328
7283	14283	5325
7284	14284	5323
7285	14285	5321
7286	14287	5319
7287	14289	5317
7288	14290	5315
7289	14292	5313
7290	14294	5310
7291	14296	5309
7292	14297	5307
7293	14299	5304
7294	14300	5302
7295	14302	5300
7296	14304	5298
7297	14305	5296
7298	14307	5294
7299	14308	5292
7300	14310	5290
7301	14312	5288
7302	14313	5286
7303	14315	5284
7304	14316	5281
7305	14318	5279
7306	14319	5277
7307	14320	5275
7308	14322	5273
7309	14323	5270
7310	14325	5268
7311	14326	5266
7312	14329	5264
7313	14331	5263
7314	14332	5260
7315	14334	5258
7316	14336	5256
7317	14337	5254
7318	14339	5252
7319	14341	5250
7320	14342	5248
7321	14344	5246
7322	14345	5244
7323	14347	5242
7324	14349	5240
7325	14350	5237
7326	14352	5235
7327	14353	5233
7328	14355	5231
7329	14356	5229
7330	14358	5227
7331	14359	5225
7332	14362	5223
7333	14364	5221
7334	14365	5219
7335	14366	5217
7336	14368	5215
7337	14370	5213
7338	14372	5211
7339	14373	5208
7340	14375	5206
7341	14376	5204
7342	14378	5202
7343	14379	5200
7344	14380	5198
7345	14382	5196
7346	14383	5193
7347	14385	5191
7348	14386	5189
7349	14389	5187
7350	14390	5185
7351	14392	5183
7352	14393	5181
7353	14395	5179
7354	14397	5177
7355	14398	5175
7356	14400	5173
7357	14401	5171
7358	14403	5169
7359	14404	5166
7360	14406	5164
7361	14408	5162
7362	14409	5160
7363	14411	5158
7364	14412	5156
7365	14414	5154
7366	14416	5152
7367	14417	5150
7368	14419	5148
7369	14421	5146
7370	14422	5144
7371	14423	5141
7372	14425	5139
7373	14427	5137
7374	14429	5135
7375	14430	5133
7376	14432	5131
7377	14434	5129
7378	14435	5127
7379	14437	5125
7380	14439	5123
7381	14440	5121
7382	14442	5119
7383	14443	5117
7384	14446	5115
7385	14447	5113
7386	14449	5111
7387	14450	5109
7388	14452	5106
7389	14453	5104
7390	14455	5102
7391	14458	5101
7392	14459	5098
7393	14461	5096
7394	14462	5094
7395	14464	5092
7396	14466	5090
7397	14468	5088
7398	14470	5086
7399	14471	5084
7400	14473	5082
7401	14474	5080
7402	14475	5078
7403	14477	5076
7404	14479	5074
7405	14481	5072
7406	14483	5070
7407	14484	5068
7408	14485	5065
7409	14487	5063
7410	14489	5061
7411	14490	5059
7412	14492	5057
7413	14494	5055
7414	14496	5053
7415	14497	5051
7416	14499	5049
7417	14500	5047
7418	14501	5045
7419	14503	5042
7420	14504	5040
7421	14506	5038
7422	14507	5036
7423	14509	5034
7424	14511	5032
7425	14512	5030
7426	14513	5028
7427	14515	5026
7428	14516	5023
7429	14518	5021
7430	14520	5019
7431	14521	5017
7432	14523	5015
7433	14524	5013
7434	14525	5011
7435	14527	5009
7436	14530	5007
7437	14531	5005
7438	14533	5003
7439	14535	5001
7440	14543	5001
7441	14545	4999
7442	14547	4997
7443	14549	4995
7444	14550	4993
7445	14552	4991
7446	14554	4989
7447	14555	4987
7448	14558	4985
7449	14559	4983
7450	14562	4981
7451	14563	4979
7452	14565	4977
7453	14566	4975
7454	14568	4973
7455	14570	4971
7456	14572	4969
7457	14573	4967
7458	14575	4965
7459	14577	4963
7460	14579	4961
7461	14581	4959
7462	14582	4957
7463	14585	4955
7464	14587	4953
7465	14588	4951
7466	14590	4949
7467	14592	4947
7468	14594	4945
7469	14595	4943
7470	14597	4941
7471	14599	4939
7472	14602	4937
7473	14603	4935
7474	14605	4933
7475	14607	4931
7476	14610	4929
7477	14612	4928
7478	14614	4926
7479	14616	4924
7480	14617	4922
7481	14619	4920
7482	14621	4918
7483	14622	4915
7484	14623	4913
7485	14626	4911
7486	14627	4909
7487	14629	4907
7488	14631	4905
7489	14632	4903
7490	14634	4901
7491	14636	4899
7492	14638	4897
7493	14640	4895
7494	14642	4894
7495	14644	4891
7496	14646	4889
7497	14647	4887
7498	14649	4885
7499	14651	4883
7500	14652	4881
7501	14655	4879
7502	14657	4878
7503	14659	4875
7504	14661	4874
7505	14662	4871
7506	14665	4870
7507	14666	4868
7508	14668	4865
7509	14669	4863
7510	14671	4861
7511	14672	4859
7512	14674	4857
7513	14676	4855
7514	14678	4853
7515	14681	4852
7516	14682	4849
7517	14684	4847
7518	14685	4845
7519	14687	4843
7520	14689	4841
7521	14690	4839
7522	14692	4837
7523	14694	4835
7524	14696	4833
7525	14698	4831
7526	14700	4829
7527	14703	4828
7528	14704	4826
7529	14706	4824
7530	14708	4822
7531	14710	4820
7532	14712	4818
7533	14713	4816
7534	14715	4813
7535	14716	4811
7536	14718	4809
7537	14719	4807
7538	14721	4805
7539	14722	4803
7540	14723	4801
7541	14725	4799
7542	14727	4797
7543	14728	4795
7544	14730	4792
7545	14731	4790
7546	14733	4788
7547	14734	4786
7548	14737	4784
7549	14738	4782
7550	14740	4780
7551	14741	4778
7552	14743	4776
7553	14744	4774
7554	14746	4772
7555	14748	4770
7556	14749	4768
7557	14750	4765
7558	14752	4763
7559	14754	4762
7560	14756	4759
7561	14757	4757
7562	14758	4755
7563	14760	4753
7564	14762	4751
7565	14763	4749
7566	14765	4747
7567	14767	4745
7568	14768	4743
7569	14770	4741
7570	14772	4739
7571	14773	4737
7572	14776	4735
7573	14777	4733
7574	14779	4731
7575	14780	4729
7576	14782	4727
7577	14784	4725
7578	14786	4723
7579	14787	4721
7580	14789	4719
7581	14791	4717
7582	14792	4715
7583	14795	4713
7584	14796	4711
7585	14798	4709
7586	14800	4707
7587	14802	4705
7588	14805	4703
7589	14808	4702
7590	14811	4700
7591	14813	4698
7592	14816	4696
7593	14818	4694
7594	14820	4693
7595	14822	4691
7596	14824	4689
7597	14826	4687
7598	14828	4685
7599	14830	4683
7600	14833	4681
7601	14835	4679
7602	14837	4677
7603	14840	4676
7604	14842	4674
7605	14844	4672
7606	14846	4670
7607	14849	4668
7608	14851	4666
7609	14854	4665
7610	14856	4663
7611	14858	4661
7612	14861	4659
7613	14863	4657
7614	14865	4655
7615	14868	4654
7616	14871	4652
7617	14874	4650
7618	14876	4649
7619	14879	4647
7620	14882	4645
7621	14884	4643
7622	14887	4642
7623	14889	4640
7624	14890	4638
7625	14892	4636
7626	14896	4634
7627	14899	4633
7628	14902	4631
7629	14904	4629
7630	14906	4627
7631	14908	4625
7632	14910	4623
7633	14913	4622
7634	14915	4620
7635	14916	4617
7636	14918	4615
7637	14920	4614
7638	14923	4612
7639	14934	4613
7640	14935	4611
7641	14937	4609
7642	14941	4607
7643	14946	4606
7644	14951	4605
7645	14955	4604
7646	14956	4602
7647	14958	4600
7648	14959	4598
7649	14962	4596
7650	14963	4594
7651	14964	4591
7652	14966	4589
7653	14967	4587
7654	14969	4585
7655	14970	4583
7656	14971	4581
7657	14973	4579
7658	14975	4577
7659	14976	4575
7660	14977	4572
7661	14979	4570
7662	14980	4568
7663	14982	4566
7664	14983	4564
7665	14984	4562
7666	14985	4559
7667	14986	4557
7668	14988	4555
7669	14989	4553
7670	14991	4551
7671	14994	4549
7672	14995	4547
7673	14997	4545
7674	14998	4543
7675	14999	4541
7676	15000	4539
7677	15002	4537
7678	15004	4535
7679	15005	4532
7680	15006	4530
7681	15007	4528
7682	15008	4526
7683	15010	4524
7684	15011	4522
7685	15014	4520
7686	15015	4518
7687	15016	4515
7688	15018	4513
7689	15019	4511
7690	15021	4509
7691	15023	4507
7692	15024	4505
7693	15026	4503
7694	15027	4501
7695	15028	4499
7696	15030	4497
7697	15032	4495
7698	15034	4493
7699	15035	4491
7700	15044	4491
7701	15046	4489
7702	15047	4487
7703	15058	4487
7704	15061	4486
7705	15062	4484
7706	15065	4482
7707	15068	4480
7708	15072	4479
7709	15074	4477
7710	15075	4475
7711	15077	4473
7712	15078	4471
7713	15080	4469
7714	15082	4467
7715	15084	4465
7716	15085	4462
7717	15087	4460
7718	15088	4458
7719	15089	4456
7720	15091	4454
7721	15093	4452
7722	15094	4450
7723	15096	4448
7724	15097	4446
7725	15098	4444
7726	15100	4441
7727	15102	4439
7728	15103	4437
7729	15105	4435
7730	15106	4433
7731	15108	4431
7732	15110	4429
7733	15112	4427
7734	15113	4425
7735	15115	4423
7736	15117	4421
7737	15118	4419
7738	15119	4417
7739	15121	4415
7740	15122	4413
7741	15124	4411
7742	15126	4409
7743	15127	4407
7744	15129	4405
7745	15131	4403
7746	15133	4401
7747	15135	4399
7748	15136	4397
7749	15138	4394
7750	15139	4392
7751	15140	4390
7752	15142	4388
7753	15143	4386
7754	15144	4384
7755	15146	4382
7756	15147	4380
7757	15149	4378
7758	15152	4376
7759	15154	4374
7760	15155	4372
7761	15157	4370
7762	15159	4368
7763	15160	4366
7764	15162	4364
7765	15164	4362
7766	15165	4360
7767	15166	4357
7768	15169	4356
7769	15170	4353
7770	15172	4351
7771	15173	4349
7772	15176	4348
7773	15177	4345
7774	15179	4343
7775	15180	4341
7776	15182	4339
7777	15184	4337
7778	15185	4335
7779	15187	4333
7780	15189	4331
7781	15190	4329
7782	15191	4327
7783	15193	4325
7784	15195	4323
7785	15196	4321
7786	15198	4319
7787	15200	4317
7788	15201	4315
7789	15204	4313
7790	15205	4311
7791	15206	4309
7792	15208	4307
7793	15209	4304
7794	15211	4302
7795	15212	4300
7796	15213	4298
7797	15215	4296
7798	15216	4294
7799	15218	4292
7800	15219	4290
7801	15222	4288
7802	15224	4286
7803	15225	4284
7804	15227	4282
7805	15228	4280
7806	15230	4278
7807	15231	4276
7808	15232	4273
7809	15234	4271
7810	15237	4270
7811	15239	4268
7812	15240	4266
7813	15242	4264
7814	15243	4262
7815	15245	4260
7816	15247	4258
7817	15249	4256
7818	15250	4253
7819	15251	4251
7820	15253	4249
7821	15255	4247
7822	15256	4245
7823	15258	4243
7824	15259	4241
7825	15260	4239
7826	15262	4237
7827	15263	4235
7828	15266	4233
7829	15268	4231
7830	15270	4229
7831	15272	4227
7832	15274	4225
7833	15275	4223
7834	15277	4221
7835	15279	4219
7836	15281	4217
7837	15282	4215
7838	15284	4213
7839	15286	4211
7840	15288	4209
7841	15290	4207
7842	15291	4205
7843	15293	4203
7844	15295	4201
7845	15297	4199
7846	15298	4197
7847	15301	4195
7848	15302	4193
7849	15304	4191
7850	15306	4189
7851	15308	4187
7852	15310	4185
7853	15311	4183
7854	15313	4181
7855	15316	4180
7856	15318	4178
7857	15319	4176
7858	15321	4174
7859	15323	4171
7860	15324	4169
7861	15327	4168
7862	15329	4166
7863	15330	4164
7864	15332	4162
7865	15334	4160
7866	15335	4158
7867	15337	4155
7868	15338	4153
7869	15340	4151
7870	15341	4149
7871	15343	4147
7872	15345	4145
7873	15346	4143
7874	15348	4141
7875	15350	4139
7876	15351	4137
7877	15353	4135
7878	15355	4133
7879	15356	4131
7880	15358	4129
7881	15360	4127
7882	15362	4125
7883	15364	4123
7884	15365	4121
7885	15368	4119
7886	15370	4117
7887	15372	4116
7888	15375	4114
7889	15377	4112
7890	15379	4110
7891	15380	4108
7892	15382	4106
7893	15383	4104
7894	15385	4102
7895	15386	4100
7896	15388	4098
7897	15390	4096
7898	15391	4093
7899	15393	4091
7900	15395	4089
7901	15397	4087
7902	15398	4085
7903	15400	4083
7904	15402	4081
7905	15404	4079
7906	15405	4077
7907	15407	4075
7908	15408	4073
7909	15410	4071
7910	15411	4069
7911	15413	4067
7912	15414	4065
7913	15416	4063
7914	15418	4061
7915	15419	4059
7916	15421	4057
7917	15422	4055
7918	15424	4053
7919	15426	4051
7920	15428	4049
